Num,PlanCode,Channel,FA,Unknown,Gender,IssAge,PremMode,WL,PP,Unknown
10001543,57,FC,105000000,0,2,28,12,999,10,1
10001544,57,FC,104000000,0,1,20,12,999,10,1
10001545,57,FC,103000000,0,2,29,12,999,10,1
10001546,57,FC,102000000,0,2,29,12,999,10,1
10001547,57,FC,101000000,0,1,23,12,999,10,1
10001548,57,FC,100000000,0,1,15,12,999,10,1
10001549,57,FC,100000000,0,2,16,12,999,10,1
10001550,57,FC,100000000,0,1,17,12,999,10,1
10001551,57,FC,100000000,0,1,17,12,999,10,1
10001552,57,FC,100000000,0,1,18,12,999,10,1
10001553,57,FC,100000000,0,2,18,12,999,10,1
10001554,57,FC,100000000,0,2,18,12,999,10,1
10001555,57,FC,100000000,0,1,19,12,999,10,1
10001556,57,FC,100000000,0,1,20,12,999,10,1
10001557,57,FC,100000000,0,2,20,12,999,10,1
10001558,57,FC,100000000,0,1,21,12,999,10,1
10001559,57,FC,100000000,0,1,22,12,999,10,1
10001560,57,FC,100000000,0,1,22,12,999,10,1
10001561,57,FC,100000000,0,2,22,12,999,10,1
10001562,57,FC,100000000,0,2,22,12,999,10,1
10001563,57,FC,100000000,0,1,23,12,999,10,1
10001564,57,FC,100000000,0,2,23,12,999,10,1
10001565,57,FC,100000000,0,2,24,12,999,10,1
10001566,57,FC,100000000,0,1,25,12,999,10,1
10001567,57,FC,100000000,0,1,26,12,999,10,1
10001568,57,FC,100000000,0,1,27,12,999,10,1
10001569,57,FC,100000000,0,2,28,12,999,10,1
10001570,57,FC,100000000,0,1,29,12,999,10,1
10001571,57,FC,100000000,0,2,30,12,999,10,1
10001572,57,FC,100000000,0,2,30,12,999,10,1
10001573,57,FC,100000000,0,2,32,12,999,10,1
10001574,57,FC,100000000,0,2,32,12,999,10,1
10001575,57,FC,100000000,0,2,33,12,999,10,1
10001576,57,FC,100000000,0,2,33,12,999,10,1
10001577,57,FC,100000000,0,1,34,12,999,10,1
10001578,57,FC,100000000,0,2,34,12,999,10,1
10001579,57,FC,100000000,0,2,34,12,999,10,1
10001580,57,FC,100000000,0,2,34,12,999,10,1
10001581,57,FC,100000000,0,1,35,12,999,10,1
10001582,57,FC,100000000,0,1,35,12,999,10,1
10001583,57,FC,100000000,0,1,35,12,999,10,1
10001584,57,FC,100000000,0,2,35,12,999,10,1
10001585,57,FC,100000000,0,2,35,12,999,10,1
10001586,57,AM,100000000,0,1,36,12,999,10,1
10001587,57,FC,100000000,0,1,36,12,999,10,1
10001588,57,FC,100000000,0,1,36,12,999,10,1
10001589,57,FC,100000000,0,1,37,12,999,10,1
10001590,57,TFC,100000000,0,2,37,12,999,10,1
10001591,57,FC,100000000,0,1,38,12,999,10,1
10001592,57,FC,100000000,0,2,38,12,999,10,1
10001593,57,FC,100000000,0,1,39,12,999,10,1
10001594,57,FC,100000000,0,1,39,12,999,10,1
10001595,57,FC,100000000,0,1,39,12,999,10,1
10001596,57,FC,100000000,0,1,39,12,999,10,1
10001597,57,FC,100000000,0,2,39,12,999,10,1
10001598,57,FC,100000000,0,1,40,12,999,10,1
10001599,57,FC,100000000,0,1,40,12,999,10,1
10001600,57,FC,100000000,0,1,40,12,999,10,1
10001601,57,FC,100000000,0,2,40,12,999,10,1
10001602,57,FC,100000000,0,2,42,12,999,10,1
10001603,57,FC,100000000,0,2,42,12,999,10,1
10001604,57,FC,100000000,0,2,45,12,999,10,1
10001605,57,FC,100000000,0,2,47,12,999,10,1
10001606,57,AM,100000000,0,2,47,12,999,10,1
10001607,57,AM,100000000,0,2,47,12,999,10,1
10001608,57,FC,100000000,0,2,47,12,999,10,1
10001609,57,FC,100000000,0,1,48,12,999,10,1
10001610,57,FC,100000000,0,2,48,12,999,10,1
10001611,57,FC,100000000,0,1,49,12,999,10,1
10001612,57,FC,100000000,0,2,54,12,999,10,1
10001613,57,FC,100000000,0,2,55,12,999,10,1
10001614,57,FC,100000000,0,1,56,12,999,10,1
10001615,57,FC,100000000,0,2,60,12,999,10,1
10001616,57,FC,97000000,0,1,23,12,999,10,1
10001617,57,FC,95000000,0,2,31,12,999,10,1
10001618,57,FC,95000000,0,1,37,12,999,10,1
10001619,57,FC,92000000,0,1,25,12,999,10,1
10001620,57,FC,90000000,0,2,22,12,999,10,1
10001621,57,FC,90000000,0,1,33,12,999,10,1
10001622,57,FC,90000000,0,2,33,12,999,10,1
10001623,57,FC,90000000,0,1,42,12,999,10,1
10001624,57,FC,90000000,0,1,42,12,999,10,1
10001625,57,FC,90000000,0,2,47,12,999,10,1
10001626,57,FC,90000000,0,1,51,12,999,10,1
10001627,57,FC,85000000,0,2,27,12,999,10,1
10001628,57,FC,85000000,0,1,29,12,999,10,1
10001629,57,FC,85000000,0,1,34,12,999,10,1
10001630,57,FC,85000000,0,2,34,12,999,10,1
10001631,57,FC,85000000,0,2,35,12,999,10,1
10001632,57,FC,85000000,0,2,35,12,999,10,1
10001633,57,FC,85000000,0,2,35,12,999,10,1
10001634,57,FC,85000000,0,2,36,12,999,10,1
10001635,57,FC,85000000,0,2,40,12,999,10,1
10001636,57,FC,85000000,0,2,46,12,999,10,1
10001637,57,FC,83000000,0,1,19,12,999,10,1
10001638,57,FC,83000000,0,1,33,12,999,10,1
10001639,57,FC,83000000,0,2,35,12,999,10,1
10001640,57,FC,83000000,0,2,35,12,999,10,1
10001641,57,FC,82000000,0,1,32,12,999,10,1
10001642,57,FC,80000000,0,2,15,12,999,10,1
10001643,57,FC,80000000,0,1,20,12,999,10,1
10001644,57,FC,80000000,0,1,25,12,999,10,1
10001645,57,FC,80000000,0,1,32,12,999,10,1
10001646,57,FC,80000000,0,1,37,12,999,10,1
10001647,57,FC,80000000,0,2,37,12,999,10,1
10001648,57,FC,80000000,0,2,39,12,999,10,1
10001649,57,FC,80000000,0,1,43,12,999,10,1
10001650,57,FC,80000000,0,2,43,12,999,10,1
10001651,57,FC,80000000,0,1,44,12,999,10,1
10001652,57,FC,80000000,0,1,44,12,999,10,1
10001653,57,FC,80000000,0,2,51,12,999,10,1
10001654,57,FC,78000000,0,1,44,12,999,10,1
10001655,57,FC,77000000,0,2,18,12,999,10,1
10001656,57,FC,77000000,0,1,31,12,999,10,1
10001657,57,TFC,77000000,0,2,33,12,999,10,1
10001658,57,FC,75000000,0,1,45,12,999,10,1
10001659,57,FC,75000000,0,2,47,12,999,10,1
10001660,57,FC,75000000,0,2,48,12,999,10,1
10001661,57,FC,73000000,0,2,26,12,999,10,1
10001662,57,FC,73000000,0,2,40,12,999,10,1
10001663,57,FC,73000000,0,2,40,12,999,10,1
10001664,57,FC,72000000,0,1,23,12,999,10,1
10001665,57,FC,72000000,0,1,28,12,999,10,1
10001666,57,FC,72000000,0,2,30,12,999,10,1
10001667,57,TFC,72000000,0,1,33,12,999,10,1
10001668,57,FC,72000000,0,1,33,12,999,10,1
10001669,57,FC,72000000,0,2,40,12,999,10,1
10001670,57,FC,71000000,0,1,46,12,999,10,1
10001671,57,FC,70000000,0,2,16,12,999,10,1
10001672,57,FC,70000000,0,2,17,12,999,10,1
10001673,57,FC,70000000,0,2,17,12,999,10,1
10001674,57,FC,70000000,0,2,18,12,999,10,1
10001675,57,FC,70000000,0,2,18,12,999,10,1
10001676,57,FC,70000000,0,1,19,12,999,10,1
10001677,57,FC,70000000,0,2,19,12,999,10,1
10001678,57,FC,70000000,0,2,19,12,999,10,1
10001679,57,FC,70000000,0,1,20,12,999,10,1
10001680,57,FC,70000000,0,2,20,12,999,10,1
10001681,57,FC,70000000,0,1,24,12,999,10,1
10001682,57,FC,70000000,0,1,35,12,999,10,1
10001683,57,FC,70000000,0,1,35,12,999,10,1
10001684,57,FC,70000000,0,1,35,12,999,10,1
10001685,57,FC,70000000,0,2,39,12,999,10,1
10001686,57,FC,70000000,0,2,41,12,999,10,1
10001687,57,FC,70000000,0,2,42,12,999,10,1
10001688,57,FC,70000000,0,2,42,12,999,10,1
10001689,57,FC,70000000,0,2,43,12,999,10,1
10001690,57,FC,70000000,0,2,44,12,999,10,1
10001691,57,FC,70000000,0,1,47,12,999,10,1
10001692,57,FC,70000000,0,1,48,12,999,10,1
10001693,57,FC,70000000,0,2,48,12,999,10,1
10001694,57,FC,70000000,0,1,49,12,999,10,1
10001695,57,FC,70000000,0,1,51,12,999,10,1
10001696,57,FC,70000000,0,1,52,12,999,10,1
10001697,57,FC,69000000,0,2,32,12,999,10,1
10001698,57,FC,68000000,0,1,25,12,999,10,1
10001699,57,FC,68000000,0,1,36,12,999,10,1
10001700,57,FC,67000000,0,2,18,12,999,10,1
10001701,57,FC,67000000,0,2,33,12,999,10,1
10001702,57,FC,67000000,0,1,49,12,999,10,1
10001703,57,FC,65000000,0,2,19,12,999,10,1
10001704,57,FC,65000000,0,2,19,12,999,10,1
10001705,57,FC,65000000,0,2,20,12,999,10,1
10001706,57,FC,65000000,0,1,23,12,999,10,1
10001707,57,FC,65000000,0,1,27,12,999,10,1
10001708,57,FC,65000000,0,1,29,12,999,10,1
10001709,57,FC,65000000,0,2,34,12,999,10,1
10001710,57,FC,65000000,0,2,34,12,999,10,1
10001711,57,FC,65000000,0,2,35,12,999,10,1
10001712,57,FC,64000000,0,1,37,12,999,10,1
10001713,57,FC,64000000,0,1,37,12,999,10,1
10001714,57,FC,63000000,0,2,29,12,999,10,1
10001715,57,FC,63000000,0,1,38,12,999,10,1
10001716,57,FC,62000000,0,2,21,12,999,10,1
10001717,57,FC,62000000,0,2,21,12,999,10,1
10001718,57,AM,62000000,0,1,38,12,999,10,1
10001719,57,TFC,61000000,0,1,29,12,999,10,1
10001720,57,FC,61000000,0,2,31,12,999,10,1
10001721,57,FC,61000000,0,1,39,12,999,10,1
10001722,57,FC,60000000,0,1,17,12,999,10,1
10001723,57,FC,60000000,0,2,17,12,999,10,1
10001724,57,FC,60000000,0,1,18,12,999,10,1
10001725,57,FC,60000000,0,1,18,12,999,10,1
10001726,57,FC,60000000,0,1,19,12,999,10,1
10001727,57,FC,60000000,0,1,19,12,999,10,1
10001728,57,FC,60000000,0,1,20,12,999,10,1
10001729,57,FC,60000000,0,2,22,12,999,10,1
10001730,57,FC,60000000,0,2,22,12,999,10,1
10001731,57,FC,60000000,0,2,22,12,999,10,1
10001732,57,FC,60000000,0,2,23,12,999,10,1
10001733,57,FC,60000000,0,2,24,12,999,10,1
10001734,57,FC,60000000,0,2,24,12,999,10,1
10001735,57,FC,60000000,0,2,24,12,999,10,1
10001736,57,FC,60000000,0,2,24,12,999,10,1
10001737,57,FC,60000000,0,2,24,12,999,10,1
10001738,57,FC,60000000,0,2,24,12,999,10,1
10001739,57,FC,60000000,0,2,25,12,999,10,1
10001740,57,FC,60000000,0,2,27,12,999,10,1
10001741,57,FC,60000000,0,2,35,12,999,10,1
10001742,57,FC,60000000,0,1,37,12,999,10,1
10001743,57,FC,60000000,0,1,39,12,999,10,1
10001744,57,FC,60000000,0,1,39,12,999,10,1
10001745,57,FC,60000000,0,1,40,12,999,10,1
10001746,57,FC,60000000,0,2,46,12,999,10,1
10001747,57,FC,60000000,0,2,46,12,999,10,1
10001748,57,FC,60000000,0,2,47,12,999,10,1
10001749,57,FC,60000000,0,2,47,12,999,10,1
10001750,57,FC,60000000,0,2,47,12,999,10,1
10001751,57,FC,60000000,0,2,48,12,999,10,1
10001752,57,FC,60000000,0,2,48,12,999,10,1
10001753,57,FC,60000000,0,2,59,12,999,10,1
10001754,57,FC,60000000,0,2,59,12,999,10,1
10001755,57,FC,59000000,0,2,23,12,999,10,1
10001756,57,FC,59000000,0,2,23,12,999,10,1
10001757,57,FC,58000000,0,2,23,12,999,10,1
10001758,57,FC,58000000,0,2,24,12,999,10,1
10001759,57,FC,58000000,0,2,38,12,999,10,1
10001760,57,FC,58000000,0,1,40,12,999,10,1
10001761,57,FC,57000000,0,2,24,12,999,10,1
10001762,57,FC,57000000,0,2,24,12,999,10,1
10001763,57,FC,57000000,0,2,24,12,999,10,1
10001764,57,TFC,57000000,0,1,31,12,999,10,1
10001765,57,FC,56000000,0,1,17,12,999,10,1
10001766,57,FC,56000000,0,2,25,12,999,10,1
10001767,57,TFC,56000000,0,1,32,12,999,10,1
10001768,57,FC,56000000,0,2,38,12,999,10,1
10001769,57,FC,55000000,0,1,18,12,999,10,1
10001770,57,FC,55000000,0,1,18,12,999,10,1
10001771,57,FC,55000000,0,1,18,12,999,10,1
10001772,57,FC,55000000,0,1,18,12,999,10,1
10001773,57,FC,55000000,0,1,18,12,999,10,1
10001774,57,FC,55000000,0,1,18,12,999,10,1
10001775,57,FC,55000000,0,1,19,12,999,10,1
10001776,57,FC,55000000,0,1,20,12,999,10,1
10001777,57,FC,55000000,0,1,21,12,999,10,1
10001778,57,FC,55000000,0,2,26,12,999,10,1
10001779,57,FC,55000000,0,2,26,12,999,10,1
10001780,57,FC,55000000,0,2,26,12,999,10,1
10001781,57,FC,55000000,0,2,27,12,999,10,1
10001782,57,FC,55000000,0,2,27,12,999,10,1
10001783,57,FC,55000000,0,2,27,12,999,10,1
10001784,57,FC,55000000,0,2,27,12,999,10,1
10001785,57,FC,55000000,0,1,30,12,999,10,1
10001786,57,FC,55000000,0,1,34,12,999,10,1
10001787,57,FC,55000000,0,2,41,12,999,10,1
10001788,57,FC,55000000,0,2,48,12,999,10,1
10001789,57,FC,55000000,0,2,50,12,999,10,1
10001790,57,FC,55000000,0,1,55,12,999,10,1
10001791,57,FC,54000000,0,1,19,12,999,10,1
10001792,57,FC,54000000,0,1,22,12,999,10,1
10001793,57,TFC,54000000,0,2,26,12,999,10,1
10001794,57,FC,54000000,0,2,26,12,999,10,1
10001795,57,FC,54000000,0,2,29,12,999,10,1
10001796,57,FC,54000000,0,1,34,12,999,10,1
10001797,57,FC,54000000,0,1,50,12,999,10,1
10001798,57,FC,54000000,0,2,50,12,999,10,1
10001799,57,FC,54000000,0,2,50,12,999,10,1
10001800,57,FC,53000000,0,1,19,12,999,10,1
10001801,57,FC,53000000,0,2,27,12,999,10,1
10001802,57,FC,53000000,0,2,27,12,999,10,1
10001803,57,FC,53000000,0,1,38,12,999,10,1
10001804,57,FC,53000000,0,1,44,12,999,10,1
10001805,57,FC,53000000,0,2,57,12,999,10,1
10001806,57,FC,52000000,0,1,20,12,999,10,1
10001807,57,TFC,52000000,0,2,27,12,999,10,1
10001808,57,FC,52000000,0,2,27,12,999,10,1
10001809,57,TFC,52000000,0,2,27,12,999,10,1
10001810,57,FC,52000000,0,2,28,12,999,10,1
10001811,57,FC,52000000,0,2,42,12,999,10,1
10001812,57,FC,52000000,0,2,42,12,999,10,1
10001813,57,FC,52000000,0,1,44,12,999,10,1
10001814,57,FC,52000000,0,2,51,12,999,10,1
10001815,57,FC,52000000,0,2,51,12,999,10,1
10001816,57,FC,51000000,0,1,21,12,999,10,1
10001817,57,FC,51000000,0,1,28,12,999,10,1
10001818,57,FC,51000000,0,2,28,12,999,10,1
10001819,57,FC,51000000,0,2,28,12,999,10,1
10001820,57,FC,51000000,0,2,29,12,999,10,1
10001821,57,FC,50000000,0,2,15,12,999,10,1
10001822,57,FC,50000000,0,2,17,12,999,10,1
10001823,57,FC,50000000,0,1,19,12,999,10,1
10001824,57,FC,50000000,0,1,21,12,999,10,1
10001825,57,FC,50000000,0,1,21,12,999,10,1
10001826,57,FC,50000000,0,2,21,12,999,10,1
10001827,57,FC,50000000,0,1,22,12,999,10,1
10001828,57,FC,50000000,0,1,22,12,999,10,1
10001829,57,FC,50000000,0,1,22,12,999,10,1
10001830,57,FC,50000000,0,1,22,12,999,10,1
10001831,57,FC,50000000,0,1,22,12,999,10,1
10001832,57,FC,50000000,0,1,22,12,999,10,1
10001833,57,FC,50000000,0,1,22,12,999,10,1
10001834,57,FC,50000000,0,1,23,12,999,10,1
10001835,57,FC,50000000,0,1,23,12,999,10,1
10001836,57,FC,50000000,0,1,24,12,999,10,1
10001837,57,FC,50000000,0,2,24,12,999,10,1
10001838,57,FC,50000000,0,1,25,12,999,10,1
10001839,57,FC,50000000,0,1,25,12,999,10,1
10001840,57,FC,50000000,0,2,25,12,999,10,1
10001841,57,FC,50000000,0,1,26,12,999,10,1
10001842,57,FC,50000000,0,1,26,12,999,10,1
10001843,57,FC,50000000,0,1,26,12,999,10,1
10001844,57,FC,50000000,0,1,27,12,999,10,1
10001845,57,FC,50000000,0,1,27,12,999,10,1
10001846,57,FC,50000000,0,1,29,12,999,10,1
10001847,57,FC,50000000,0,1,29,12,999,10,1
10001848,57,FC,50000000,0,2,29,12,999,10,1
10001849,57,FC,50000000,0,2,29,12,999,10,1
10001850,57,FC,50000000,0,2,29,12,999,10,1
10001851,57,FC,50000000,0,2,30,12,999,10,1
10001852,57,FC,50000000,0,2,30,12,999,10,1
10001853,57,FC,50000000,0,2,30,12,999,10,1
10001854,57,FC,50000000,0,1,31,12,999,10,1
10001855,57,FC,50000000,0,1,31,12,999,10,1
10001856,57,FC,50000000,0,2,31,12,999,10,1
10001857,57,FC,50000000,0,2,31,12,999,10,1
10001858,57,FC,50000000,0,1,32,12,999,10,1
10001859,57,FC,50000000,0,2,32,12,999,10,1
10001860,57,FC,50000000,0,2,32,12,999,10,1
10001861,57,FC,50000000,0,1,33,12,999,10,1
10001862,57,FC,50000000,0,2,34,12,999,10,1
10001863,57,FC,50000000,0,2,34,12,999,10,1
10001864,57,FC,50000000,0,1,35,12,999,10,1
10001865,57,FC,50000000,0,2,35,12,999,10,1
10001866,57,FC,50000000,0,1,36,12,999,10,1
10001867,57,FC,50000000,0,1,36,12,999,10,1
10001868,57,FC,50000000,0,1,36,12,999,10,1
10001869,57,FC,50000000,0,2,36,12,999,10,1
10001870,57,FC,50000000,0,2,36,12,999,10,1
10001871,57,FC,50000000,0,1,37,12,999,10,1
10001872,57,FC,50000000,0,2,37,12,999,10,1
10001873,57,FC,50000000,0,2,37,12,999,10,1
10001874,57,FC,50000000,0,2,37,12,999,10,1
10001875,57,TFC,50000000,0,2,38,12,999,10,1
10001876,57,FC,50000000,0,2,38,12,999,10,1
10001877,57,FC,50000000,0,1,39,12,999,10,1
10001878,57,FC,50000000,0,2,39,12,999,10,1
10001879,57,FC,50000000,0,2,39,12,999,10,1
10001880,57,FC,50000000,0,1,40,12,999,10,1
10001881,57,FC,50000000,0,2,40,12,999,10,1
10001882,57,FC,50000000,0,2,41,12,999,10,1
10001883,57,FC,50000000,0,1,42,12,999,10,1
10001884,57,FC,50000000,0,2,42,12,999,10,1
10001885,57,FC,50000000,0,2,42,12,999,10,1
10001886,57,FC,50000000,0,2,42,12,999,10,1
10001887,57,FC,50000000,0,1,43,12,999,10,1
10001888,57,FC,50000000,0,1,44,12,999,10,1
10001889,57,FC,50000000,0,1,44,12,999,10,1
10001890,57,FC,50000000,0,2,44,12,999,10,1
10001891,57,FC,50000000,0,2,44,12,999,10,1
10001892,57,FC,50000000,0,1,45,12,999,10,1
10001893,57,AM,50000000,0,1,45,12,999,10,1
10001894,57,FC,50000000,0,1,45,12,999,10,1
10001895,57,FC,50000000,0,1,45,12,999,10,1
10001896,57,FC,50000000,0,2,46,12,999,10,1
10001897,57,FC,50000000,0,1,47,12,999,10,1
10001898,57,FC,50000000,0,2,47,12,999,10,1
10001899,57,FC,50000000,0,2,47,12,999,10,1
10001900,57,FC,50000000,0,2,47,12,999,10,1
10001901,57,FC,50000000,0,1,48,12,999,10,1
10001902,57,FC,50000000,0,2,48,12,999,10,1
10001903,57,FC,50000000,0,2,48,12,999,10,1
10001904,57,FC,50000000,0,2,48,12,999,10,1
10001905,57,FC,50000000,0,1,49,12,999,10,1
10001906,57,FC,50000000,0,1,49,12,999,10,1
10001907,57,FC,50000000,0,2,49,12,999,10,1
10001908,57,FC,50000000,0,2,51,12,999,10,1
10001909,57,FC,50000000,0,2,54,12,999,10,1
10001910,57,FC,50000000,0,2,55,12,999,10,1
10001911,57,FC,50000000,0,2,56,12,999,10,1
10001912,57,FC,50000000,0,2,59,12,999,10,1
10001913,57,FC,50000000,0,2,60,12,999,10,1
10001914,57,FC,49000000,0,2,38,12,999,10,1
10001915,57,FC,48000000,0,2,30,12,999,10,1
10001916,57,FC,48000000,0,1,46,12,999,10,1
10001917,57,FC,48000000,0,1,59,12,999,10,1
10001918,57,FC,47000000,0,1,24,12,999,10,1
10001919,57,FC,47000000,0,2,31,12,999,10,1
10001920,57,FC,46000000,0,1,27,12,999,10,1
10001921,57,TFC,46000000,0,2,39,12,999,10,1
10001922,57,FC,45000000,0,2,18,12,999,10,1
10001923,57,FC,45000000,0,1,25,12,999,10,1
10001924,57,FC,45000000,0,1,25,12,999,10,1
10001925,57,FC,45000000,0,1,26,12,999,10,1
10001926,57,FC,45000000,0,1,27,12,999,10,1
10001927,57,FC,45000000,0,2,33,12,999,10,1
10001928,57,FC,45000000,0,2,35,12,999,10,1
10001929,57,FC,45000000,0,2,35,12,999,10,1
10001930,57,TFC,45000000,0,1,39,12,999,10,1
10001931,57,FC,44000000,0,1,26,12,999,10,1
10001932,57,FC,44000000,0,2,33,12,999,10,1
10001933,57,FC,44000000,0,2,33,12,999,10,1
10001934,57,FC,44000000,0,2,33,12,999,10,1
10001935,57,FC,44000000,0,2,33,12,999,10,1
10001936,57,FC,43000000,0,2,34,12,999,10,1
10001937,57,FC,43000000,0,2,48,12,999,10,1
10001938,57,FC,42000000,0,1,28,12,999,10,1
10001939,57,FC,42000000,0,2,35,12,999,10,1
10001940,57,FC,42000000,0,2,58,12,999,10,1
10001941,57,FC,41000000,0,1,29,12,999,10,1
10001942,57,FC,41000000,0,1,29,12,999,10,1
10001943,57,FC,41000000,0,2,36,12,999,10,1
10001944,57,TFC,41000000,0,2,36,12,999,10,1
10001945,57,FC,41000000,0,2,36,12,999,10,1
10001946,57,FC,41000000,0,2,36,12,999,10,1
10001947,57,FC,41000000,0,2,36,12,999,10,1
10001948,57,FC,41000000,0,2,36,12,999,10,1
10001949,57,FC,41000000,0,2,36,12,999,10,1
10001950,57,TFC,41000000,0,1,42,12,999,10,1
10001951,57,FC,40000000,0,2,15,12,999,10,1
10001952,57,FC,40000000,0,2,15,12,999,10,1
10001953,57,FC,40000000,0,1,17,12,999,10,1
10001954,57,FC,40000000,0,2,17,12,999,10,1
10001955,57,FC,40000000,0,1,18,12,999,10,1
10001956,57,FC,40000000,0,2,21,12,999,10,1
10001957,57,FC,40000000,0,1,25,12,999,10,1
10001958,57,FC,40000000,0,1,29,12,999,10,1
10001959,57,FC,40000000,0,1,30,12,999,10,1
10001960,57,FC,40000000,0,1,30,12,999,10,1
10001961,57,FC,40000000,0,1,30,12,999,10,1
10001962,57,FC,40000000,0,1,32,12,999,10,1
10001963,57,FC,40000000,0,1,33,12,999,10,1
10001964,57,FC,40000000,0,1,33,12,999,10,1
10001965,57,FC,40000000,0,1,33,12,999,10,1
10001966,57,FC,40000000,0,2,33,12,999,10,1
10001967,57,FC,40000000,0,1,34,12,999,10,1
10001968,57,FC,40000000,0,1,35,12,999,10,1
10001969,57,FC,40000000,0,2,35,12,999,10,1
10001970,57,FC,40000000,0,2,37,12,999,10,1
10001971,57,FC,40000000,0,2,37,12,999,10,1
10001972,57,FC,40000000,0,2,37,12,999,10,1
10001973,57,FC,40000000,0,2,38,12,999,10,1
10001974,57,FC,40000000,0,2,38,12,999,10,1
10001975,57,FC,40000000,0,2,38,12,999,10,1
10001976,57,FC,40000000,0,2,38,12,999,10,1
10001977,57,FC,40000000,0,2,38,12,999,10,1
10001978,57,FC,40000000,0,2,39,12,999,10,1
10001979,57,FC,40000000,0,1,40,12,999,10,1
10001980,57,FC,40000000,0,2,40,12,999,10,1
10001981,57,FC,40000000,0,1,44,12,999,10,1
10001982,57,FC,40000000,0,1,44,12,999,10,1
10001983,57,FC,40000000,0,2,46,12,999,10,1
10001984,57,FC,40000000,0,2,51,12,999,10,1
10001985,57,FC,40000000,0,2,51,12,999,10,1
10001986,57,FC,40000000,0,2,52,12,999,10,1
10001987,57,FC,40000000,0,1,53,12,999,10,1
10001988,57,FC,40000000,0,1,54,12,999,10,1
10001989,57,FC,39000000,0,2,27,12,999,10,1
10001990,57,FC,39000000,0,1,31,12,999,10,1
10001991,57,FC,39000000,0,2,38,12,999,10,1
10001992,57,FC,38000000,0,2,26,12,999,10,1
10001993,57,FC,38000000,0,1,31,12,999,10,1
10001994,57,FC,38000000,0,1,31,12,999,10,1
10001995,57,FC,38000000,0,1,31,12,999,10,1
10001996,57,FC,38000000,0,2,40,12,999,10,1
10001997,57,FC,38000000,0,1,54,12,999,10,1
10001998,57,FC,37000000,0,2,33,12,999,10,1
10001999,57,FC,37000000,0,2,39,12,999,10,1
10002000,57,FC,37000000,0,2,43,12,999,10,1
10002001,57,FC,37000000,0,2,45,12,999,10,1
10002002,57,FC,37000000,0,1,50,12,999,10,1
10002003,57,FC,37000000,0,2,52,12,999,10,1
10002004,57,FC,37000000,0,1,55,12,999,10,1
10002005,57,FC,36000000,0,1,33,12,999,10,1
10002006,57,FC,36000000,0,1,33,12,999,10,1
10002007,57,FC,36000000,0,2,40,12,999,10,1
10002008,57,FC,36000000,0,2,40,12,999,10,1
10002009,57,FC,36000000,0,2,40,12,999,10,1
10002010,57,AM,36000000,0,2,40,12,999,10,1
10002011,57,FC,36000000,0,1,44,12,999,10,1
10002012,57,FC,36000000,0,2,44,12,999,10,1
10002013,57,FC,35000000,0,2,18,12,999,10,1
10002014,57,FC,35000000,0,2,18,12,999,10,1
10002015,57,AM,35000000,0,1,21,12,999,10,1
10002016,57,AM,35000000,0,1,21,12,999,10,1
10002017,57,FC,35000000,0,1,34,12,999,10,1
10002018,57,FC,35000000,0,1,34,12,999,10,1
10002019,57,FC,35000000,0,1,35,12,999,10,1
10002020,57,FC,35000000,0,1,36,12,999,10,1
10002021,57,FC,35000000,0,1,36,12,999,10,1
10002022,57,TFC,35000000,0,1,40,12,999,10,1
10002023,57,FC,35000000,0,2,41,12,999,10,1
10002024,57,FC,35000000,0,2,41,12,999,10,1
10002025,57,FC,35000000,0,2,41,12,999,10,1
10002026,57,FC,35000000,0,2,42,12,999,10,1
10002027,57,FC,35000000,0,2,42,12,999,10,1
10002028,57,FC,35000000,0,2,43,12,999,10,1
10002029,57,FC,35000000,0,2,44,12,999,10,1
10002030,57,FC,35000000,0,2,44,12,999,10,1
10002031,57,FC,35000000,0,1,50,12,999,10,1
10002032,57,FC,35000000,0,2,56,12,999,10,1
10002033,57,FC,34000000,0,1,35,12,999,10,1
10002034,57,TFC,34000000,0,2,42,12,999,10,1
10002035,57,FC,34000000,0,2,42,12,999,10,1
10002036,57,FC,33000000,0,1,20,12,999,10,1
10002037,57,FC,33000000,0,1,23,12,999,10,1
10002038,57,FC,33000000,0,2,31,12,999,10,1
10002039,57,FC,33000000,0,1,36,12,999,10,1
10002040,57,FC,33000000,0,1,36,12,999,10,1
10002041,57,FC,33000000,0,1,36,12,999,10,1
10002042,57,FC,33000000,0,1,36,12,999,10,1
10002043,57,FC,33000000,0,2,43,12,999,10,1
10002044,57,FC,33000000,0,2,44,12,999,10,1
10002045,57,FC,33000000,0,2,44,12,999,10,1
10002046,57,FC,33000000,0,1,59,12,999,10,1
10002047,57,FC,32000000,0,2,20,12,999,10,1
10002048,57,FC,32000000,0,1,37,12,999,10,1
10002049,57,FC,32000000,0,1,38,12,999,10,1
10002050,57,FC,32000000,0,2,44,12,999,10,1
10002051,57,FC,32000000,0,2,44,12,999,10,1
10002052,57,FC,32000000,0,2,45,12,999,10,1
10002053,57,FC,32000000,0,1,56,12,999,10,1
10002054,57,FC,31000000,0,2,21,12,999,10,1
10002055,57,FC,31000000,0,2,45,12,999,10,1
10002056,57,FC,31000000,0,2,45,12,999,10,1
10002057,57,FC,31000000,0,2,46,12,999,10,1
10002058,57,FC,30000000,0,1,16,12,999,10,1
